"0101","Live horses, asses, mules and hinnies:","马、驴、骡："
"23012000","-Flours, meals and pellets, of fish or of crustaceans, molluscs or other aquatic invertebrates","-鱼、甲壳动物、软体动物或其他水生无脊椎动物的渣粉及团粒："
"2301200010","--Herring meal; pilchard meal","--鲱鱼粉"
"2301200090","--Other","--其他"
"2302","Bran, sharps (middlings) and other residues, whether or not in the form of pellets, derived from the sifting, milling or other working of cereals or of leguminous plants:","谷物或豆类植物在筛、碾或其他加工过程中所产生的糠、麸及其他残渣，不论是否制成团粒："
"2302100000","-Of corn (maize)","-玉米的"
"23023000","-Of wheat","-小麦的"
"2302300010","--Bran, shorts and middlings","--麸皮、短裤和中餐"
"2302300090","--Other","--其他"
"23024001","-Of other cereals","-其他谷物的"
"2302400105","--Of rice","--米饭"
"2302400110","--Of other single cereal grains, chopped, crushed or ground","--其他单粒谷类谷物，剁碎、压碎或碾碎"
"23024001_--Other:","--Other:","--其他"
"2302400120","---Pelletized screenings (clearings)","---球团筛分（间隙）"
"2302400190","---Other","---其他"
"2302500000","-Of leguminous plants","-豆类植物的"
"2303","Residues of starch manufacture and similar residues, beet-pulp, bagasse and other waste of sugar manufacture, brewing or distilling dregs and waste, whether or not in the form of pellets:","制造淀粉过程中的残渣及类似的残渣，甜菜渣、甘蔗渣及制糖过程中的其他残渣，酿造及蒸馏过程中的糟粕及残渣，不论是否制成团粒："
"23031000","-Residues of starch manufacture and similar residues","-制造淀粉过程中的残渣及类似的残渣"
"2303100010","--Corn gluten feed","--玉米蛋白饲料"
"2303100020","--Corn gluten meal","--玉米蛋白粉"
"2303100040","--Other","--其他"
"23032000","-Beet-pulp, bagasse and other waste of sugar manufacture","-甜菜渣、甘蔗渣及制糖过程中的其他残渣"
"2303200020","--Dried beet-pulp","--甜菜干浆"
"2303200040","--Other","--其他"
"2303300000","-Brewing or distilling dregs and waste","-酿造及蒸馏过程中的糟粕及残渣"
"23040000","Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soybean oil","提炼豆油所得的油渣饼及其他固体残渣，不论是否碾磨或制成团粒："
"2304000010","-Certified organic","-有机认证"
"2304000090","-Other","-其他"
"2305000000","Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of peanut (ground-nut) oil","提炼花生油所得的油渣饼及其他固体残渣，不论是否碾磨或制成团粒："
"2306","Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of vegetable or microbial fats or oils, other than those of heading 2304 or 2305:","税目23.04或23.05以外的提炼植物或微生物油脂所得的油渣饼及其他固体残渣，不论是否碾磨或制成团粒："
"2306100000","-Of cotton seeds","-棉子的"
"2306200000","-Of linseed","-亚麻子的"
"2306300000","-Of sunflower seeds","-葵花子的"
"2306_-Of rape or colza seeds:","-Of rape or colza seeds:","-油菜子的："
"2306410000","--Of low euricic acid rape or colza seeds","--低芥子酸的"
"2306490000","--Other","--其他"
"2306500000","-Of coconut or copra","-椰子或干椰肉的"
"2306600000","-Of palm nuts or kernels","-棕榈果或棕榈仁的"
"23069001","-Other","-其他"
"2306900120","--Of corn","--玉米"
"2306900130","--Of hemp seeds","--大麻籽"
"2306900150","--Other","--其他"
"2307000000","Wine lees; argol","葡萄酒渣；粗酒石："
"230800","Vegetable materials and vegetable waste, vegetable residues and byproducts, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included:","动物饲料用的其他税目未列名的植物原料、废料、残渣及副产品，不论是否制成团粒："
"2308001000","-Acorns and horse-chestnuts","-橡子马栗子"
"2308009300","-Screenings, scalpings, chaff or scourings, ground, or not ground, of flaxseed (linseed)","-亚麻籽（亚麻子）的筛分、割皮、糠或擦洗、碾磨或不碾磨"
"2308009500","-Dehydrated marigolds","-脱水金盏花"
"23080098","-Other","-其他"
"2308009820","--Citrus pulp pellets","--柑桔果肉颗粒"
"2308009890","--Other","--其他"
"2309","Preparations of a kind used in animal feeding:","配制的动物饲料："
"23091000","-Dog or cat food, put up for retail sale","-零售包装的狗食或猫食："
"2309100010","--In airtight containers","--罐头"
"2309100090","--Other","--其他"
"230990","-Other:","-其他："
"23099010","--Mixed feeds or mixed feed ingredients","--混合饲料或混合饲料成分"
"2309901005","---Bird seed","---鸟粮"
"2309901015","---Other pet food, put up for retail sale","---其他供零售的宠物食品"
"2309901020","---Poultry feeds, prepared","---家禽饲料，配制"
"2309901030","---Dairy cattle feed, prepared","---制备的奶牛饲料"
"2309901032","---Other cattle feed, prepared","---其他准备好的牛饲料"
"2309901035","---Swine feed, prepared","---准备好的猪饲料"
"2309901045","---Other livestock feed, prepared","---其他家畜饲料"
"2309901050","---Other","---其他"
"230990_--Other:","--Other:","--其他"
"1738367029c5a04d45177be651ad58fe","---Animal feeds containing milk or milk derivatives:","---含有牛奶或牛奶衍生物的动物饲料"
"1212ee53fa2128819d30e659e3ecb7dd","----Containing over 10 percent by weight of milk solids:","----含10%以上乳固体"
"23099022","-----Described in general note 15 of the tariff schedule and entered pursuant to its provisions","-----在关税表总注释15中说明，并根据其规定输入"
"2309902210","------Milk replacer","------牛奶替代品"
"2309902290","------Other","------其他"
"23099024","-----Described in additional U.S. note 2 to this chapter and entered pursuant to its provisions","-----在本章的附加美国注释2中说明，并根据其规定输入"
"2309902410","------Milk replacer","------牛奶替代品"
"2309902490","------Other","------其他"
"23099028","-----Other","-----其他"
"2309902810","------Milk replacer","------牛奶替代品"
"2309902890","------Other","------其他"
"9ebeb45ef7ee017588bd79e9ec427452","----Other:","----其他"
"23099042","-----Described in general note 15 of the tariff schedule and entered pursuant to its provisions","-----在关税表总注释15中说明，并根据其规定输入"
"2309904210","------Milk replacer","------牛奶替代品"
"2309904290","------Other","------其他"
"23099044","-----Described in additional U.S. note 2 to this chapter and entered pursuant to its provisions","-----在本章的附加美国注释2中说明，并根据其规定输入"
"2309904410","------Milk replacer","------牛奶替代品"
"2309904490","------Other","------其他"
"23099048","-----Other","-----其他"
"2309904810","------Milk replacer","------牛奶替代品"
"2309904890","------Other","------其他"
"230990_--Other:_---Other:","---Other:","---其他"
"2309906000","----Animal feeds containing egg","----含蛋饲料"
"3cbde97a7988435a2017f74e3b66cd33","----Other:","----其他"
"2309907000","-----Preparations, with a basis of vitamin B12, for supplementing animal feed","-----以维生素b12为基础的补充动物饲料的制剂"
"2309909500","-----Other","-----其他"
"2401","Unmanufactured tobacco (whether or not threshed or similarly processed); tobacco refuse:","烟草；烟草废料："
"240110","-Tobacco, not stemmed/stripped:","-未去梗的烟草："
"d4a86c978a92147203081f8b807ed8ae","--Containing over 35 percent wrapper tobacco:","--包装烟草含量超过35%"
"24011021","---Wrapper tobacco","---包装烟草"
"2401102120","----Connecticut shade","----康涅狄格州阴影"
"2401102140","----Other","----其他"
"24011029","---Other","---其他"
"2401102920","----Connecticut shade","----康涅狄格州阴影"
"2401102940","----Other","----其他"
"2f3e187068c90564219f910ee7d828f4","--Not containing wrapper tobacco, or not containing over 35 percent wrapper tobacco:","--不含包装烟草，或包装烟草含量不超过35%"
"956414903c866a529ccbd5a05a2911c6","---Oriental or Turkish type:","---东方式或土耳其式"
"2401104400","----Cigarette leaf","----烟叶"
"2401104800","----Other","----其他"
"24011053","---Cigar binder and filler","---雪茄夹和填充物"
"2401105340","----Binder","----活页夹"
"2401105350","----Filler","----填料"
"b030ff046dee74467fc0114186fe99ef","---Other:","---其他"
"cdf0718a30848a0cd5f66f6a1c986061","----Flue-cured, burley and other light air-cured leaf:","----烤烟、白肋烟等轻气干树叶"
"24011061","-----To be used in products other than cigarettes","-----用于香烟以外的产品"
"2401106130","------Flue-cured","------烤烟"
"2401106160","------Burley","------百利"
"2401106180","------Maryland","------马里兰"
"2401106190","------Other","------其他"
"55b142425bb6cb10e26f1c87d49fddbc","-----Other:","-----其他"
"24011063","------Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","------在本章的附加美国注释5中说明，并根据其规定输入"
"2401106330","-------Flue-cured","-------烤烟"
"2401106360","-------Burley","-------百利"
"2401106380","-------Maryland","-------马里兰"
"2401106390","-------Other","-------其他"
"24011065","------Other","------其他"
"2401106530","-------Flue-cured","-------烤烟"
"2401106560","-------Burley","-------百利"
"2401106580","-------Maryland","-------马里兰"
"2401106590","-------Other","-------其他"
"24011095","----Other","----其他"
"2401109510","-----Fire-cured Kentucky and Tennessee","-----火疗肯塔基州和田纳西州"
"2401109515","-----Dark-air cured Kentucky and Tennessee","-----黑暗空气固化肯塔基州和田纳西州"
"2401109520","-----Virginia fire-cured","-----弗吉尼亚火治愈"
"2401109525","-----Virginia sun-cured","-----弗吉尼亚晒伤"
"2401109530","-----Blackfat","-----黑脂肪"
"2401109560","-----Other","-----其他"
"240120","-Tobacco, partly or wholly stemmed/stripped:","-部分或全部去梗的烟草："
"b6fb8f60303e6005bce566dd97e96d95","--Not threshed or similarly processed:","--未脱粒或类似处理"
"2401200500","---Leaf tobacco, the product of two or more countries or dependencies, when mixed or packed together","---烟叶，两个或两个以上国家或地区的产品，当混合或包装在一起时"
"40a2f512bbf2cfb114a236f2be1aaf95","---Other:","---其他"
"1628d5f8f363248c912de0cffdf8ef81","----Containing over 35 percent wrapper tobacco:","----包装烟草含量超过35%"
"24012014","-----Wrapper tobacco","-----包装烟草"
"2401201420","------Connecticut shade","------康涅狄格州阴影"
"2401201440","------Other","------其他"
"2401201800","-----Other","-----其他"
"30238bfdd2600e6a2805f8b998cb2c17","----Not containing wrapper tobacco, or not containing over 35 percent wrapper tobacco:","----不含包装烟草，或包装烟草含量不超过35%"
"97451ba7f2193b7dec7f24573bc396ac","-----Oriental or Turkish type:","-----东方式或土耳其式"
"2401202300","------Cigarette leaf","------烟叶"
"2401202600","------Other","------其他"
"24012029","-----Cigar binder and filler","-----雪茄夹和填充物"
"2401202970","------Binder","------活页夹"
"2401202990","------Filler","------填料"
"d4d0995d44e8b6f00b332eb2ec435738","-----Other:","-----其他"
"7ed76e8bd9c579571873990f9ccbd9b3","------Flue-cured, burley and other light air-cured leaf:","------烤烟、白肋烟等轻气干树叶"
"24012031","-------To be used in products other than cigarettes","-------用于香烟以外的产品"
"2401203110","--------Flue-cured","--------烤烟"
"2401203120","--------Burley","--------百利"
"2401203130","--------Maryland","--------马里兰"
"2401203140","--------Other","--------其他"
"ad9c4bcf43cfff94179b585e565f5436","-------Other:","-------其他"
"24012033","--------Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","--------在本章的附加美国注释5中说明，并根据其规定输入"
"2401203310","---------Flue-cured","---------烤烟"
"2401203320","---------Burley","---------百利"
"2401203330","---------Maryland","---------马里兰"
"2401203340","---------Other","---------其他"
"24012035","--------Other","--------其他"
"2401203510","---------Flue-cured","---------烤烟"
"2401203520","---------Burley","---------百利"
"2401203530","---------Maryland","---------马里兰"
"2401203540","---------Other","---------其他"
"24012057","------Other","------其他"
"2401205710","-------Fire-cured Kentucky and Tennessee","-------火疗肯塔基州和田纳西州"
"2401205715","-------Dark-air cured Kentucky and Tennessee","-------黑暗空气固化肯塔基州和田纳西州"
"2401205720","-------Virginia fire-cured","-------弗吉尼亚火治愈"
"2401205725","-------Virginia sun-cured","-------弗吉尼亚晒伤"
"2401205730","-------Blackfat","-------黑脂肪"
"2401205740","-------Other","-------其他"
"670c46f701a156af4998273838d890e1","--Threshed or similarly processed:","--脱粒的或类似处理的"
"24012060","---From cigar leaf","---从雪茄叶"
"2401206020","----Connecticut shade","----康涅狄格州阴影"
"2401206040","----Other","----其他"
"3290b39cd83e2a74a884edd2f9a9fd68","---Other:","---其他"
"2401207500","----Oriental or Turkish type","----东方式或土耳其式"
"a8670473819b1b0e18a74ac17bd71b67","----Other:","----其他"
"24012083","-----To be used in products other than cigarettes","-----用于香烟以外的产品"
"2401208310","------Flue-cured","------烤烟"
"2401208320","------Burley","------百利"
"2401208330","------Maryland","------马里兰"
"2401208335","------Fire-cured Kentucky and Tennessee","------火疗肯塔基州和田纳西州"
"2401208340","------Dark-air cured Kentucky and Tennessee","------黑暗空气固化肯塔基州和田纳西州"
"2401208350","------Virginia fire-cured","------弗吉尼亚火治愈"
"2401208355","------Virginia sun-cured","------弗吉尼亚晒伤"
"2401208360","------Blackfat","------黑脂肪"
"2401208390","------Other","------其他"
"f3055ffb45ec1db55f214794c6af1971","-----Other:","-----其他"
"24012085","------Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","------在本章的附加美国注释5中说明，并根据其规定输入"
"2401208510","-------Flue-cured","-------烤烟"
"2401208520","-------Burley","-------百利"
"2401208530","-------Maryland","-------马里兰"
"2401208535","-------Fire-cured Kentucky and Tennessee","-------火疗肯塔基州和田纳西州"
"2401208540","-------Dark-air cured Kentucky and Tennessee","-------黑暗空气固化肯塔基州和田纳西州"
"2401208550","-------Virginia fire-cured","-------弗吉尼亚火治愈"
"2401208555","-------Virginia sun-cured","-------弗吉尼亚晒伤"
"2401208560","-------Blackfat","-------黑脂肪"
"2401208590","-------Other","-------其他"
"24012087","------Other","------其他"
"2401208710","-------Flue-cured","-------烤烟"
"2401208720","-------Burley","-------百利"
"2401208730","-------Maryland","-------马里兰"
"2401208735","-------Fire-cured Kentucky and Tennessee","-------火疗肯塔基州和田纳西州"
"2401208740","-------Dark-air cured Kentucky and Tennessee","-------黑暗空气固化肯塔基州和田纳西州"
"2401208750","-------Virginia fire-cured","-------弗吉尼亚火治愈"
"2401208755","-------Virginia sun-cured","-------弗吉尼亚晒伤"
"2401208760","-------Blackfat","-------黑脂肪"
"2401208790","-------Other","-------其他"
"240130","-Tobacco refuse:","-烟草废料"
"240130_--From cigar leaf:","--From cigar leaf:","--从雪茄叶"
"d2c7df7776b16124213f131b3137217a","---Tobacco stems:","---烟草茎"
"2401300300","----Not cut, not ground and not pulverized","----不切，不磨，不碎"
"2401300600","----Cut, ground or pulverized","----切割、研磨或粉碎"
"2401300900","---Other","---其他"
"b6606ee3e51ad70db9c4b7a8063b942a","--From Oriental or Turkish type tobacco:","--来自东方或土耳其型烟草"
"f8de83942d971a04d6c9e04df1d3aa9a","---Tobacco stems","---烟草茎"
"2401301300","----Not cut, not ground and not pulverized","----不切，不磨，不碎"
"2401301600","----Cut, ground or pulverized","----切割、研磨或粉碎"
"2401301900","---Other","---其他"
"240130_--Other:","--Other:","--其他"
"9c5f7ef1533fdf0c0d07281fdb6a3ed9","---To be used in products other than cigarettes:","---用于香烟以外的产品"
"43640fc6e188795d911ea3aef628685f","----Tobacco stems:","----烟草茎"
"24013023","-----Not cut, not ground and not pulverized","-----不切，不磨，不碎"
"2401302310","------Flue-cured","------烤烟"
"2401302320","------Burley","------百利"
"2401302335","------Fire-cured Kentucky and Tennessee","------火疗肯塔基州和田纳西州"
"2401302340","------Dark air-cured Kentucky and Tennessee","------黑暗空气固化肯塔基州和田纳西州"
"2401302350","------Virginia fire-cured","------弗吉尼亚火治愈"
"2401302360","------Virginia sun-cured","------弗吉尼亚晒伤"
"2401302390","------Other","------其他"
"24013025","-----Cut, ground or pulverized","-----切割、研磨或粉碎"
"2401302510","------Flue-cured","------烤烟"
"2401302520","------Burley","------百利"
"2401302535","------Fire-cured Kentucky and Tennessee","------火疗肯塔基州和田纳西州"
"2401302540","------Dark air-cured Kentucky and Tennessee","------黑暗空气固化肯塔基州和田纳西州"
"2401302550","------Virginia fire-cured","------弗吉尼亚火治愈"
"2401302560","------Virginia sun-cured","------弗吉尼亚晒伤"
"2401302590","------Other","------其他"
"24013027","----Other","----其他"
"2401302710","-----Flue-cured","-----烤烟"
"2401302720","-----Burley","-----百利"
"2401302735","-----Fire-cured Kentucky and Tennessee","-----火疗肯塔基州和田纳西州"
"2401302740","-----Dark air-cured Kentucky and Tennessee","-----黑暗空气固化肯塔基州和田纳西州"
"2401302750","-----Virginia fire-cured","-----弗吉尼亚火治愈"
"2401302760","-----Virginia sun-cured","-----弗吉尼亚晒伤"
"2401302790","-----Other","-----其他"
"240130_--Other:_---Other:","---Other:","---其他"
"a439e02a1f3ad831386fcdf6377480c7","----Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions:","----在本章的附加美国注释5中说明，并根据其规定输入"
"de7e6563371a6673294dfd78adb42c4d","-----Tobacco stems:","-----烟草茎"
"24013033","------Not cut, not ground and not pulverized","------不切，不磨，不碎"
"2401303310","-------Flue-cured","-------烤烟"
"2401303320","-------Burley","-------百利"
"2401303335","-------Fire-cured Kentucky and Tennessee","-------火疗肯塔基州和田纳西州"
"2401303340","-------Dark air-cured Kentucky and Tennessee","-------黑暗空气固化肯塔基州和田纳西州"
"2401303350","-------Virginia fire-cured","-------弗吉尼亚火治愈"
"2401303360","-------Virginia sun-cured","-------弗吉尼亚晒伤"
"2401303390","-------Other","-------其他"
"24013035","------Cut, ground or pulverized","------切割、研磨或粉碎"
"2401303510","-------Flue-cured","-------烤烟"
"2401303520","-------Burley","-------百利"
"2401303535","-------Fire-cured Kentucky and Tennessee","-------火疗肯塔基州和田纳西州"
"2401303540","-------Dark air-cured Kentucky and Tennessee","-------黑暗空气固化肯塔基州和田纳西州"
"2401303550","-------Virginia fire-cured","-------弗吉尼亚火治愈"
"2401303560","-------Virginia sun-cured","-------弗吉尼亚晒伤"
"2401303590","-------Other","-------其他"
"24013037","-----Other","-----其他"
"2401303710","------Flue-cured","------烤烟"
"2401303720","------Burley","------百利"
"2401303735","------Fire-cured Kentucky and Tennessee","------火疗肯塔基州和田纳西州"
"2401303740","------Dark air-cured Kentucky and Tennessee","------黑暗空气固化肯塔基州和田纳西州"
"2401303750","------Virginia fire-cured","------弗吉尼亚火治愈"
"2401303760","------Virginia sun-cured","------弗吉尼亚晒伤"
"2401303790","------Other","------其他"
"24013070","----Other","----其他"
"2401307010","-----Flue-cured","-----烤烟"
"2401307020","-----Burley","-----百利"
"2401307035","-----Fire-cured Kentucky and Tennessee","-----火疗肯塔基州和田纳西州"
"2401307040","-----Dark air-cured Kentucky and Tennessee","-----黑暗空气固化肯塔基州和田纳西州"
"2401307050","-----Virginia fire-cured","-----弗吉尼亚火治愈"
"2401307060","-----Virginia sun-cured","-----弗吉尼亚晒伤"
"2401307090","-----Other","-----其他"
"2402","Cigars, cheroots, cigarillos and cigarettes, of tobacco or of tobacco substitutes:","烟草或烟草代用品制成的雪茄烟及卷烟："
"240210","-Cigars, cheroots and cigarillos, containing tobacco:","-烟草制的雪茄烟"
"24021030","--Each valued less than 15¢","--每件价值低于15美分"
"2402103030","---Small cigars, cheroots and cigarillos (weighing not more than 1.36 kg/1000)","---小雪茄、樱桃和雪茄（重量不超过1.36 kg/1000）"
"2402103070","---Other","---其他"
"2402106000","--Each valued 15¢ or over but less than 23¢","--每件价值15美分或以上但少于23美分"
"24021080","--Each valued 23¢ or over","--每件价值23美分或以上"
"2402108030","---Small cigars, cheroots and cigarillos (weighing not more than 1.36 kg/1000)","---小雪茄、樱桃和雪茄（重量不超过1.36 kg/1000）"
"2402108050","---Other, each valued 23¢ or more but not more than 76¢","---其他，每件价值23美分或以上，但不超过76美分"
"2402108080","---Other","---其他"
"240220","-Cigarettes containing tobacco:","-烟草制的卷烟"
"2402201000","--Containing clove","--含丁香"
"240220_--Other:","--Other:","--其他"
"2402208000","---Paper-wrapped","---包装纸"
"2402209000","---Other","---其他"
"2402900000","-Other","-其他"
"2403","Other manufactured tobacco and manufactured tobacco substitutes; ""homogenized"" or ""reconstituted"" tobacco; tobacco extracts and essences:","其他烟草及烟草代用品的制品；“均化”或“再造”烟草；烟草精汁："
"846894e537d895c84ec41ce0ea0e807d","-Smoking tobacco, whether or not containing tobacco substitutes in any proportion:","-供吸用的烟草,不论是否含有任何比例的烟草代用品："
"2403110000","--Water pipe tobacco, specified in subheading note 1 to this chapter","--本章子目注释所述的水烟料"
"240319","--Other:","--其他"
"24031920","---Prepared for marketing to the ultimate consumer in the identical form and package in which imported","---准备以与进口产品相同的形式和包装销售给最终消费者"
"2403192020","----Pipe tobacco","----烟斗"
"2403192050","----Roll-your-own tobacco for making cigarettes","----自己卷香烟"
"2403192080","----Other","----其他"
"240319_---Other:","---Other:","---其他"
"24031930","----To be used in products other than cigarettes","----用于香烟以外的产品"
"2403193050","-----Flue-cured","-----烤烟"
"2403193060","-----Burley","-----百利"
"2403193080","-----Maryland","-----马里兰"
"2403193090","-----Other","-----其他"
"240319_---Other:_----Other:","----Other:","----其他"
"24031960","-----Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","-----在本章的附加美国注释5中说明，并根据其规定输入"
"2403196050","------Flue-cured","------烤烟"
"2403196060","------Burley","------百利"
"2403196080","------Maryland","------马里兰"
"2403196090","------Other","------其他"
"24031990","-----Other","-----其他"
"2403199050","------Flue-cured","------烤烟"
"2403199060","------Burley","------百利"
"2403199080","------Maryland","------马里兰"
"2403199090","------Other","------其他"
"2403_-Other:","-Other:","-其他："
"240391","--""Homogenized"" or ""reconstituted"" tobacco:","--“均化”或“再造”烟草"
"2403912000","---Suitable for use as wrapper tobacco","---适用于包装烟草"
"240391_---Other:","---Other:","---其他"
"24039143","----To be used in products other than cigarettes","----用于香烟以外的产品"
"2403914350","-----Flue-cured","-----烤烟"
"2403914360","-----Burley","-----百利"
"2403914380","-----Maryland","-----马里兰"
"2403914390","-----Other","-----其他"
"240391_---Other:_----Other:","----Other:","----其他"
"24039145","-----Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","-----在本章的附加美国注释5中说明，并根据其规定输入"
"2403914550","------Flue-cured","------烤烟"
"2403914560","------Burley","------百利"
"2403914580","------Maryland","------马里兰"
"2403914590","------Other","------其他"
"24039147","-----Other","-----其他"
"2403914750","------Flue-cured","------烤烟"
"2403914760","------Burley","------百利"
"2403914780","------Maryland","------马里兰"
"2403914790","------Other","------其他"
"240399","--Other:","--其他"
"24039921","---Prepared for marketing to the ultimate consumer in the identical form and package in which imported","---准备以与进口产品相同的形式和包装销售给最终消费者"
"2403992130","----Chewing tobacco","----咀嚼烟草"
"2403992140","----Snuff and snuff flours of a kind described in statistical note 1 to this chapter","----本章统计说明 1 中描述的一种鼻烟和鼻烟粉"
"2403992190","----Other","----其他"
"240399_---Other:","---Other:","---其他"
"24039931","----To be used in products other than cigarettes","----用于香烟以外的产品"
"2403993150","-----Flue-cured","-----烤烟"
"2403993160","-----Burley","-----百利"
"24039931_-----Other:","-----Other:","-----其他"
"2403993165","------Partially manufactured, blended or mixed tobacco","------部分制造、混合或混合烟草"
"2403993170","------Other","------其他"
"240399_---Other:_----Other:","----Other:","----其他"
"24039960","-----Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","-----在本章的附加美国注释5中说明，并根据其规定输入"
"2403996050","------Flue-cured","------烤烟"
"2403996060","------Burley","------百利"
"24039960_------Other:","------Other:","------其他"
"2403996065","-------Partially manufactured, blended or mixed tobacco","-------部分制造、混合或混合烟草"
"2403996070","-------Other","-------其他"
"24039990","-----Other","-----其他"
"2403999050","------Flue-cured","------烤烟"
"2403999060","------Burley","------百利"
"24039990_------Other:","------Other:","------其他"
"2403999065","-------Partially manufactured, blended or mixed tobacco","-------部分制造、混合或混合烟草"
"2403999070","-------Other","-------其他"
"2404","Products containing tobacco, reconstituted tobacco, nicotine, or tobacco or nicotine substitutes, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body:","含烟草、再造烟草、尼古丁、或烟草或尼古丁代用品，非经燃烧吸用的产品；其他供人体摄入尼古丁的含尼古丁的产品："
"c6e5086e96934c0345210caca0566062","-Products intended for inhalation without combustion:","-非经燃烧吸用的产品："
"2404110000","--Containing tobacco or reconstituted tobacco","--含烟草或再造烟草的"
"240412","--Other, containing nicotine:","--其他，含尼古丁的"
"669a324dede613d383c1d1e4873620e7","---Mixtures for personal electric or electronic vaporizing devices:","---个人电气或电子蒸发装置的混合物："
"2404120500","----Mixtures containing 5 percent or more by weight of one or more aromatic or modified aromatic substances","----按重量计含有一种或多种芳香或改性芳香物质5%或以上的混合物"
"2404121000","----Other","----其他"
"2404129000","---Other","---其他"
"240419","--Other:","--其他："
"b3cd20a61449cb1aab7e621d4762ac9b","---Mixtures for personal electric or electronic vaporizing devices:","---个人电气或电子蒸发装置的混合物："
"2404190500","----Mixtures containing 5 percent or more by weight of one or more aromatic or modified aromatic substances","----按重量计含有一种或多种芳香或改性芳香物质5%或以上的混合物"
"2404191000","----Other","----其他"
"2404199000","---Other","---其他"
"2404_-Other:","-Other:","- 其他："
"2404910000","--For oral application","--经口腔摄入的"
"2404920000","--For transdermal application","--经皮肤摄入的"
"2404990000","--Other","--其他"
"2501000000","Salt (including table salt and denatured salt) and pure sodium chloride, whether or not in aqueous solution or containing added anti-caking or free-flowing agents; sea water","盐（包括精制盐及变性盐)及纯氯化钠，不论是否为水溶液，也不论是否添加抗结块剂或松散剂；海水："
"2502000000","Unroasted iron pyrites","未焙烧的黄铁矿："
"25030000","Sulfur of all kinds, other than sublimed sulfur, precipitated sulfur and colloidal sulfur","各种硫磺，但升华硫磺、沉淀硫磺及胶态硫磺除外："
"2503000010","-Crude or unrefined sulfur","-粗硫或未精炼硫"
"2503000090","-Other","-其他"
"2504","Natural graphite:","天然石墨："
"250410","-In powder or in flakes:","-粉末或粉片："
"2504101000","--Crystalline flake (not including flake dust)","--结晶薄片（不含片状粉尘）"
"2504105000","--Other","--其他"
"2504900000","-Other","-其他"
"2505","Natural sands of all kinds, whether or not colored, other than metalbearing sands of chapter 26:","各种天然砂，不论是否着色，但第二十六章的含金属矿砂除外："
"250510","-Silica sands and quartz sands:","-硅砂及石英砂"
"2505101000","--Sand containing by weight 95 percent or more of silica and not more than 0.6 percent of oxide of iron","--含95%重量或更多二氧化硅和不超过0.6%的铁氧化物的砂"
"2505105000","--Other","--其他"
"2505900000","-Other","-其他"
"2506","Quartz (other than natural sands); quartzite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape:","石英（天然砂除外)；石英岩，不论是否粗加修整或仅用锯或其他方法切割成矩形（包括正方形)的板、块："
"25061000","-Quartz","-石英"
"2506100010","--Sands (other than natural) containing by weight 95 percent or more of silica and not more than 0.6 percent of oxide of iron","--砂（天然除外）含95%或更多的二氧化硅和不超过0.6%的铁氧化物。"
"2506100050","--Other","--其他"
"25062000","-Quartzite","-石英岩"
"2506200010","--Crude or roughly trimmed","--原状或粗加修整"
"2506200080","--Other","--其他"
"2507000000","Kaolin and other kaolinic clays, whether or not calcined","高岭土及类似土，不论是否煅烧："
"2508","Other clays (not including expanded clays of heading 6806), andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earths:","其他黏土（不包括税目68.06的膨胀黏土)、红柱石、蓝晶石及硅线石，不论是否煅烧；富铝红柱石；火泥及第纳斯土："
"2508100000","-Bentonite","-膨润土"
"2508300000","-Fire-clay","-耐火黏土"
"25084001","-Other clays","-其他粘土"
"2508400110","--Common blue clay and other ball clays","--普通蓝粘土和其他球粘土"
"2508400120","--Decolorizing earths and fuller's earth","--土的脱色与富勒土"
"2508400150","--Other","--其他"
"2508500000","-Andalusite, kyanite and sillimanite","-红柱石、蓝晶石及硅线石"
"2508600000","-Mullite","-富铝红柱石"
"2508700000","-Chamotte or dinas earth","-火泥及第纳斯土"
"250900","Chalk:","白垩："
"2509001000","-Crude","-未加工的"
"2509002000","-Other","-其他"
"2510","Natural calcium phosphates, natural aluminum calcium phosphates and phosphatic chalk:","天然磷酸钙、天然磷酸铝钙及磷酸盐白垩："
"2510100000","-Unground","-未碾磨："
"2510200000","-Ground","-已碾磨："
"2511","Natural barium sulfate (barytes); natural barium carbonate (witherite), whether or not calcined, other than barium oxide of heading 2816:","天然硫酸钡（重晶石)；天然碳酸钡（毒重石)，不论是否煅烧，但税目28.16的氧化钡除外："
"251110","-Natural barium sulfate (barytes):","-天然硫酸钡（重晶石)"
"2511101000","--Ground","--已碾磨"
